UserID,Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page
1009501,No,279.0,Mobile,6624.0,7.0,4,Other,84.0,4723,3,0.0,31,No,3,0.0,12.0
1009502,No,294.0,Mobile,46697.0,1.0,3,Trekking,92.0,13645,2,0.0,29,No,2,1.0,20.0
1009503,No,246.0,Mobile,41494.0,1.0,3,Beach,88.0,2392,7,0.0,38,Yes,3,0.0,7.0
1009504,Yes,201.0,Mobile,30388.0,19.0,2,Big Cities,63.0,2471,3,1.0,35,No,3,3.0,2.0
1009505,No,304.0,Mobile,23091.0,10.0,4,Big Cities,83.0,9765,4,0.0,26,No,2,1.0,16.0
1009506,No,205.0,Laptop,44952.0,1.0,3,Historical site,70.0,4346,1,0.0,29,No,2,0.0,10.0
1009507,No,317.0,Mobile,9259.0,6.0,3,Historical site,72.0,4773,2,1.0,24,No,3,0.0,23.0
1009508,No,277.0,Mobile,32884.0,2.0,4,Historical site,98.0,2579,6,0.0,36,Yes,3,0.0,21.0
1009509,Yes,151.0,Mobile,14699.0,21.0,3,Other,54.0,2170,2,1.0,28,No,2,0.0,3.0
1009510,Yes,162.0,Mobile,4569.0,4.0,3,Trekking,94.0,3026,3,0.0,33,No,2,0.0,5.0
1009511,No,237.0,Mobile,21595.0,12.0,3,Historical site,59.0,5917,0,1.0,24,No,3,2.0,12.0
1009512,No,314.0,Laptop,51457.0,9.0,4,Historical site,48.0,3677,8,1.0,24,No,4,1.0,8.0
1009513,No,254.0,Mobile,17464.0,3.0,4,Historical site,109.0,6791,2,0.0,31,No,3,1.0,14.0
1009514,Yes,279.0,Mobile,18599.0,3.0,1,Beach,75.0,10389,1,1.0,24,No,1,1.0,18.0
1009515,No,253.0,Mobile,37465.0,1.0,3,Beach,59.0,7008,1,0.0,34,No,1,0.0,13.0
1009516,Yes,292.0,Mobile,21928.0,1.0,4,Beach,68.0,10658,5,0.0,27,No,3,0.0,21.0
1009517,No,351.0,Mobile,28217.0,4.0,2,Beach,72.0,4505,3,0.0,28,No,2,0.0,14.0
1009518,No,224.0,Laptop,49187.0,20.0,3,Trekking,104.0,2225,1,0.0,28,No,2,1.0,9.0
1009519,No,271.0,Mobile,42719.0,18.0,3,Historical site,98.0,4653,2,0.0,27,No,2,0.0,11.0
1009520,No,396.0,Mobile,36895.0,1.0,2,Beach,89.0,17149,4,0.0,27,No,2,1.0,32.0
1009521,Yes,442.0,Mobile,10165.0,2.0,3,Trekking,73.0,2550,4,0.0,33,Yes,1,0.0,9.0
1009522,No,409.0,Mobile,48212.0,2.0,2,Historical site,63.0,14911,7,0.0,26,No,3,1.0,27.0
1009523,No,234.0,Mobile,8126.0,8.0,2,Other,87.0,7309,7,0.0,25,No,1,1.0,10.0
1009524,No,298.0,Mobile,5375.0,10.0,3,Trekking,109.0,5719,3,1.0,28,No,2,0.0,12.0
1009525,No,267.0,Mobile,30919.0,3.0,4,Beach,109.0,7892,8,0.0,35,No,2,1.0,13.0
1009526,No,305.0,Mobile,31652.0,2.0,5,Beach,62.0,7945,0,0.0,42,No,4,0.0,15.0
1009527,Yes,305.0,Mobile,51808.0,24.0,3,Beach,116.0,13257,6,1.0,34,No,4,0.0,32.0
1009528,No,357.0,Laptop,48309.0,16.0,4,Historical site,80.0,5112,2,1.0,31,No,3,0.0,27.0
1009529,No,275.0,Mobile,43069.0,8.0,4,Trekking,107.0,5126,4,0.0,24,No,4,2.0,15.0
1009530,Yes,243.0,Mobile,11768.0,9.0,2,Historical site,56.0,2383,2,1.0,44,Yes,1,0.0,9.0
1009531,No,258.0,Mobile,25310.0,17.0,3,Beach,63.0,17511,1,0.0,19,No,4,0.0,19.0
1009532,Yes,228.0,Mobile,31766.0,10.0,3,Beach,109.0,2458,6,1.0,42,Yes,3,0.0,12.0
1009533,No,256.0,Mobile,16192.0,13.0,1,Beach,72.0,3512,3,0.0,39,No,1,0.0,12.0
1009534,No,351.0,Mobile,34135.0,1.0,4,Historical site,107.0,2330,4,0.0,31,No,4,2.0,10.0
1009535,No,383.0,Mobile,39461.0,1.0,2,Historical site,75.0,17460,9,0.0,40,Yes,3,1.0,38.0
1009536,No,254.0,Laptop,29001.0,1.0,4,Other,96.0,5549,2,1.0,31,No,1,1.0,8.0
1009537,No,318.0,Laptop,29452.0,9.0,3,Historical site,75.0,19479,2,0.0,29,No,2,1.0,25.0
1009538,No,212.0,Mobile,39733.0,16.0,4,Trekking,52.0,2870,10,0.0,26,No,2,1.0,4.0
1009539,No,346.0,Mobile,8740.0,23.0,2,Beach,51.0,3690,3,1.0,37,No,3,1.0,12.0
1009540,No,363.0,Mobile,33462.0,4.0,2,Beach,101.0,4229,1,1.0,40,No,3,0.0,13.0
1009541,Yes,235.0,Mobile,4882.0,22.0,3,Beach,64.0,2188,5,1.0,31,No,2,0.0,7.0
1009542,No,381.0,Mobile,32925.0,24.0,3,Beach,122.0,14024,3,1.0,31,No,4,1.0,22.0
1009543,No,294.0,Laptop,48732.0,10.0,1,Historical site,88.0,2745,2,0.0,39,No,2,1.0,11.0
1009544,No,356.0,Mobile,19860.0,7.0,2,Historical site,92.0,10909,7,0.0,29,No,2,1.0,19.0
1009545,No,188.0,Mobile,42250.0,17.0,1,Historical site,65.0,4431,2,0.0,37,No,2,2.0,9.0
1009546,Yes,268.0,Mobile,21826.0,14.0,4,Other,52.0,3805,2,1.0,40,Yes,4,1.0,11.0
1009547,No,247.0,Laptop,29896.0,1.0,1,Beach,116.0,4208,2,0.0,23,No,3,1.0,9.0
1009548,No,147.0,Mobile,10086.0,5.0,2,Beach,95.0,1115,3,0.0,22,No,4,0.0,6.0
1009549,No,413.0,Mobile,50493.0,17.0,3,Trekking,74.0,10804,8,0.0,25,No,3,1.0,27.0
1009550,No,270.0,Mobile,20454.0,25.0,4,Historical site,67.0,10458,2,1.0,24,No,3,1.0,22.0
1009551,No,233.0,Mobile,5401.0,8.0,2,Beach,92.0,11464,1,1.0,32,No,3,3.0,9.0
1009552,Yes,165.0,Mobile,38439.0,11.0,3,Historical site,108.0,2666,2,1.0,30,No,1,0.0,4.0
1009553,Yes,238.0,Laptop,3869.0,5.0,3,Historical site,83.0,2490,0,0.0,31,No,1,0.0,8.0
1009554,No,205.0,Mobile,37362.0,2.0,2,Historical site,56.0,5519,2,0.0,27,No,2,0.0,10.0
1009555,No,177.0,Mobile,7648.0,8.0,1,Beach,106.0,2506,3,0.0,30,No,1,1.0,6.0
1009556,No,366.0,Mobile,9736.0,6.0,3,Beach,123.0,4305,2,0.0,37,No,4,0.0,24.0
1009557,No,375.0,Mobile,47466.0,4.0,4,Beach,101.0,11048,9,0.0,30,No,2,0.0,32.0
1009558,No,320.0,Mobile,19268.0,7.0,2,Historical site,64.0,5065,7,0.0,22,No,2,0.0,11.0
1009559,No,305.0,Mobile,16356.0,1.0,1,Beach,90.0,12789,3,0.0,33,No,3,1.0,28.0
1009560,No,210.0,Mobile,36965.0,2.0,4,Beach,68.0,4289,2,0.0,24,No,2,1.0,8.0
1009561,No,270.0,Mobile,28112.0,10.0,3,Other,65.0,3978,3,0.0,38,Yes,1,1.0,8.0
1009562,No,320.0,Mobile,9327.0,5.0,2,Big Cities,116.0,18349,8,0.0,27,No,2,0.0,24.0
1009563,No,385.0,Mobile,28189.0,9.0,3,Beach,80.0,2442,4,0.0,29,No,2,0.0,17.0
1009564,No,451.0,Mobile,25072.0,2.0,3,Beach,91.0,13783,5,1.0,25,No,1,0.0,35.0
1009565,Yes,287.0,Mobile,39977.0,11.0,2,Historical site,85.0,4840,7,0.0,31,No,1,0.0,22.0
1009566,No,418.0,Laptop,4786.0,18.0,4,Historical site,85.0,6438,4,1.0,24,No,4,2.0,22.0
1009567,No,321.0,Mobile,8701.0,7.0,1,Beach,79.0,20036,2,0.0,31,Yes,2,2.0,29.0
1009568,No,296.0,Mobile,36264.0,3.0,4,Beach,52.0,6917,10,1.0,23,No,3,0.0,20.0
1009569,Yes,202.0,Mobile,9321.0,29.0,2,Historical site,101.0,5039,8,0.0,34,No,4,0.0,13.0
1009570,Yes,401.0,Mobile,9355.0,2.0,1,Big Cities,67.0,19897,2,0.0,34,No,4,1.0,41.0
1009571,No,343.0,Mobile,50722.0,28.0,3,Historical site,73.0,13377,3,1.0,39,No,3,1.0,27.0
1009572,No,385.0,Mobile,5132.0,1.0,3,Beach,112.0,6398,0,0.0,29,No,1,1.0,25.0
1009573,Yes,280.0,Mobile,31018.0,16.0,4,Beach,59.0,2801,1,0.0,29,No,3,0.0,27.0
1009574,No,299.0,Laptop,33113.0,22.0,3,Historical site,102.0,10930,2,1.0,32,No,3,0.0,30.0
1009575,No,259.0,Mobile,36369.0,8.0,1,Beach,102.0,2404,2,0.0,31,No,4,0.0,9.0
1009576,No,350.0,Mobile,43248.0,11.0,2,Beach,117.0,17707,5,0.0,34,No,2,1.0,29.0
1009577,No,254.0,Mobile,38865.0,29.0,4,Historical site,80.0,4082,10,0.0,23,No,2,0.0,14.0
1009578,No,267.0,Mobile,7606.0,1.0,4,Big Cities,93.0,9772,1,0.0,20,No,4,1.0,24.0
1009579,No,452.0,Mobile,38158.0,1.0,2,Trekking,93.0,11953,4,1.0,34,No,3,1.0,20.0
1009580,No,345.0,Mobile,27636.0,24.0,4,Historical site,47.0,2226,3,0.0,29,No,1,0.0,8.0
1009581,No,409.0,Laptop,4393.0,2.0,3,Big Cities,54.0,7586,2,0.0,21,No,1,1.0,39.0
1009582,Yes,276.0,Mobile,23156.0,15.0,3,Other,90.0,4895,9,0.0,35,No,2,1.0,15.0
1009583,Yes,208.0,Laptop,12023.0,2.0,3,Beach,81.0,2097,7,1.0,32,No,2,1.0,15.0
1009584,No,261.0,Mobile,46706.0,10.0,4,Beach,110.0,2284,1,1.0,34,No,4,1.0,5.0
1009585,No,218.0,Mobile,40096.0,10.0,1,Historical site,86.0,1108,3,0.0,36,Yes,2,0.0,10.0
1009586,No,295.0,Laptop,41560.0,3.0,4,Other,59.0,2888,3,0.0,31,No,1,1.0,18.0
1009587,No,380.0,Mobile,51288.0,2.0,4,Historical site,84.0,19287,4,1.0,20,No,4,1.0,33.0
1009588,No,284.0,Mobile,4386.0,3.0,3,Other,55.0,4176,4,0.0,32,No,1,0.0,14.0
1009589,No,305.0,Mobile,10554.0,26.0,3,Big Cities,95.0,8445,1,0.0,26,No,2,1.0,13.0
1009590,No,204.0,Laptop,32292.0,1.0,1,Historical site,89.0,2069,2,0.0,29,No,3,2.0,15.0
1009591,No,355.0,Mobile,15084.0,1.0,4,Historical site,57.0,19687,9,0.0,32,No,4,2.0,25.0
1009592,No,414.0,Mobile,37925.0,2.0,4,Beach,52.0,10745,6,0.0,22,No,2,1.0,17.0
1009593,No,429.0,Laptop,43449.0,9.0,3,Historical site,78.0,3008,3,0.0,38,No,2,1.0,23.0
1009594,No,277.0,Mobile,27900.0,12.0,5,Historical site,67.0,8917,1,0.0,33,No,2,0.0,21.0
1009595,No,424.0,Mobile,15588.0,2.0,1,Historical site,60.0,16809,7,0.0,31,No,2,0.0,36.0
1009596,No,337.0,Mobile,14580.0,25.0,3,Historical site,95.0,10863,6,0.0,29,No,3,1.0,20.0
1009597,Yes,159.0,Laptop,26958.0,9.0,3,Big Cities,64.0,2373,3,1.0,30,No,2,0.0,5.0
1009598,Yes,163.0,Mobile,46738.0,10.0,3,Beach,56.0,1482,3,0.0,30,No,1,0.0,4.0
1009599,No,359.0,Mobile,35152.0,8.0,4,Beach,91.0,4682,10,1.0,44,Yes,1,3.0,23.0
1009600,Yes,389.0,Mobile,46357.0,4.0,4,Beach,57.0,2533,10,1.0,27,No,3,3.0,22.0
1009601,Yes,220.0,Mobile,47847.0,24.0,2,Trekking,87.0,8778,2,0.0,29,No,1,0.0,19.0
1009602,No,200.0,Mobile,6767.0,1.0,2,Historical site,73.0,4015,1,0.0,39,No,1,2.0,11.0
1009603,No,235.0,Mobile,41206.0,20.0,3,Other,108.0,10011,1,0.0,28,No,3,1.0,12.0
1009604,No,316.0,Mobile,17866.0,7.0,2,Trekking,59.0,3424,2,0.0,23,No,3,0.0,19.0
1009605,No,296.0,Mobile,11607.0,17.0,1,Beach,82.0,8874,2,0.0,35,No,1,1.0,26.0
1009606,No,309.0,Mobile,52274.0,20.0,4,Trekking,80.0,10374,5,0.0,34,Yes,4,1.0,18.0
1009607,No,214.0,Mobile,44731.0,8.0,5,Beach,101.0,4676,2,0.0,30,No,4,3.0,7.0
1009608,No,426.0,Laptop,38230.0,2.0,1,Beach,79.0,11033,5,0.0,37,No,2,1.0,29.0
1009609,No,219.0,Mobile,30049.0,10.0,3,Other,75.0,3719,5,0.0,27,No,4,0.0,12.0
1009610,Yes,343.0,Mobile,48215.0,1.0,2,Historical site,108.0,10545,11,0.0,37,No,4,1.0,31.0
1009611,No,253.0,Mobile,22946.0,5.0,3,Beach,49.0,7182,6,0.0,31,No,3,1.0,12.0
1009612,Yes,272.0,Mobile,42187.0,4.0,3,Trekking,96.0,9638,1,1.0,39,Yes,1,0.0,13.0
1009613,Yes,258.0,Laptop,29002.0,29.0,4,Historical site,75.0,4566,1,0.0,38,Yes,2,0.0,20.0
1009614,No,222.0,Mobile,31372.0,15.0,2,Beach,67.0,2271,3,0.0,27,No,4,1.0,13.0
1009615,No,265.0,Laptop,21673.0,3.0,1,Beach,64.0,7819,0,0.0,25,No,3,0.0,14.0
1009616,No,288.0,Mobile,10866.0,10.0,4,Beach,103.0,6760,2,1.0,31,No,3,3.0,14.0
1009617,Yes,198.0,Mobile,42719.0,4.0,1,Trekking,50.0,3744,3,1.0,28,No,2,1.0,8.0
1009618,Yes,200.0,Mobile,46600.0,21.0,3,Historical site,51.0,2440,1,0.0,37,Yes,3,1.0,3.0
1009619,Yes,261.0,Mobile,35643.0,25.0,3,Historical site,72.0,2374,6,1.0,34,Yes,2,0.0,9.0
1009620,No,320.0,Mobile,16452.0,2.0,2,Historical site,52.0,17723,2,0.0,23,No,4,1.0,24.0
1009621,Yes,218.0,Laptop,35361.0,1.0,3,Historical site,62.0,2656,1,0.0,31,No,1,2.0,8.0
1009622,Yes,386.0,Laptop,33610.0,1.0,4,Other,99.0,4782,4,1.0,30,No,4,0.0,12.0
1009623,No,260.0,Laptop,33993.0,7.0,3,Beach,49.0,4364,2,0.0,33,No,3,1.0,13.0
1009624,No,265.0,Mobile,24435.0,3.0,4,Beach,58.0,3029,3,0.0,27,No,4,3.0,7.0
1009625,No,373.0,Mobile,44223.0,1.0,4,Historical site,50.0,16951,4,0.0,34,Yes,3,0.0,32.0
1009626,No,346.0,Mobile,36797.0,9.0,4,Beach,89.0,5641,3,0.0,27,No,4,1.0,25.0
1009627,No,403.0,Mobile,34846.0,7.0,4,Beach,104.0,10501,9,0.0,31,No,4,0.0,28.0
1009628,No,291.0,Mobile,26994.0,10.0,4,Big Cities,91.0,8804,0,1.0,36,No,2,2.0,19.0
1009629,No,223.0,Mobile,38795.0,28.0,4,Beach,107.0,2570,6,0.0,34,Yes,1,1.0,17.0
1009630,No,217.0,Mobile,33303.0,3.0,3,Historical site,108.0,7709,0,0.0,37,No,2,3.0,15.0
1009631,No,352.0,Mobile,14264.0,3.0,1,Big Cities,73.0,17534,5,0.0,27,No,4,1.0,23.0
1009632,No,293.0,Mobile,4598.0,2.0,2,Big Cities,47.0,7403,8,0.0,26,No,3,0.0,12.0
1009633,No,335.0,Laptop,37926.0,27.0,3,Beach,96.0,10892,9,0.0,28,No,3,1.0,19.0
1009634,Yes,299.0,Laptop,7163.0,2.0,3,Beach,102.0,12228,8,0.0,23,No,4,3.0,23.0
1009635,No,308.0,Mobile,45834.0,14.0,3,Historical site,64.0,19684,1,0.0,26,No,1,0.0,27.0
1009636,No,165.0,Mobile,34488.0,1.0,1,Trekking,84.0,2128,1,1.0,26,No,3,0.0,7.0
1009637,No,299.0,Mobile,15406.0,9.0,3,Beach,90.0,6835,10,0.0,33,No,3,0.0,14.0
1009638,No,284.0,Mobile,7629.0,18.0,4,Beach,96.0,7825,3,0.0,39,Yes,1,0.0,23.0
1009639,No,242.0,Laptop,27807.0,20.0,3,Beach,79.0,2858,0,0.0,28,No,1,1.0,9.0
1009640,No,216.0,Mobile,50827.0,2.0,1,Beach,82.0,3269,1,0.0,29,No,1,0.0,6.0
1009641,No,270.0,Laptop,41427.0,11.0,2,Big Cities,72.0,5029,3,0.0,27,No,4,1.0,10.0
1009642,No,373.0,Mobile,6148.0,8.0,4,Trekking,66.0,13183,6,0.0,30,No,2,1.0,29.0
1009643,No,262.0,Laptop,35155.0,2.0,2,Beach,113.0,4088,2,0.0,25,No,4,0.0,8.0
1009644,No,230.0,Laptop,17210.0,10.0,3,Beach,78.0,3353,2,0.0,34,No,4,2.0,15.0
1009645,No,323.0,Mobile,6627.0,29.0,3,Historical site,74.0,4329,6,0.0,35,No,1,0.0,22.0
1009646,No,229.0,Mobile,25178.0,8.0,1,Historical site,100.0,5102,1,1.0,33,No,3,1.0,17.0
1009647,No,297.0,Mobile,15196.0,1.0,3,Hill Stations,50.0,2898,2,0.0,29,No,4,1.0,11.0
1009648,No,224.0,Laptop,27098.0,6.0,3,Beach,51.0,2759,3,1.0,27,No,4,1.0,6.0
1009649,Yes,145.0,Mobile,8695.0,8.0,1,Historical site,107.0,1952,2,0.0,23,No,4,0.0,8.0
1009650,Yes,257.0,Mobile,21147.0,9.0,4,Big Cities,92.0,8282,1,1.0,25,No,1,0.0,12.0
1009651,No,316.0,Mobile,5894.0,12.0,4,Beach,60.0,4821,5,1.0,25,No,1,1.0,8.0
1009652,Yes,238.0,Laptop,30633.0,15.0,3,Historical site,91.0,2659,1,0.0,34,No,3,1.0,6.0
1009653,No,287.0,Mobile,12905.0,25.0,2,Historical site,76.0,5793,8,0.0,23,No,3,2.0,14.0
1009654,No,208.0,Mobile,7015.0,6.0,3,Beach,72.0,2594,2,0.0,29,No,3,1.0,8.0
1009655,No,260.0,Mobile,49045.0,9.0,1,Beach,88.0,5773,2,0.0,29,Yes,1,0.0,10.0
1009656,No,271.0,Mobile,18534.0,8.0,4,Trekking,119.0,4379,3,0.0,33,No,2,0.0,8.0
1009657,Yes,230.0,Mobile,14326.0,23.0,1,Beach,69.0,7399,3,0.0,32,No,1,1.0,13.0
1009658,No,309.0,Laptop,20799.0,9.0,4,Historical site,99.0,13550,9,0.0,35,No,3,0.0,21.0
1009659,Yes,323.0,Laptop,16894.0,12.0,3,Beach,65.0,13821,1,1.0,23,No,2,0.0,28.0
1009660,No,324.0,Mobile,22690.0,4.0,4,Big Cities,67.0,5215,9,0.0,26,No,4,0.0,18.0
1009661,No,268.0,Mobile,34417.0,1.0,4,Historical site,79.0,2327,8,0.0,30,No,2,1.0,20.0
1009662,No,187.0,Mobile,16736.0,24.0,3,Historical site,71.0,3657,8,0.0,43,Yes,4,0.0,10.0
1009663,Yes,218.0,Mobile,52015.0,12.0,1,Beach,96.0,2575,1,1.0,27,No,4,0.0,3.0
1009664,No,200.0,Mobile,48490.0,3.0,4,Historical site,92.0,4468,1,0.0,30,Yes,2,1.0,17.0
1009665,No,234.0,Mobile,29862.0,10.0,3,Big Cities,93.0,6634,2,0.0,27,No,1,1.0,15.0
1009666,No,307.0,Laptop,31615.0,26.0,2,Historical site,108.0,4480,4,1.0,29,No,4,1.0,17.0
1009667,No,276.0,Mobile,28723.0,2.0,3,Beach,60.0,10333,4,0.0,35,No,2,1.0,18.0
1009668,No,264.0,Laptop,23462.0,1.0,3,Historical site,113.0,5406,2,0.0,33,Yes,3,0.0,18.0
1009669,No,268.0,Laptop,22317.0,4.0,4,Other,68.0,2434,2,0.0,35,No,2,1.0,8.0
1009670,Yes,334.0,Mobile,48069.0,9.0,3,Big Cities,99.0,5414,9,0.0,31,No,2,0.0,9.0
1009671,No,252.0,Mobile,30213.0,2.0,1,Beach,99.0,2879,3,0.0,27,No,3,3.0,4.0
1009672,No,433.0,Mobile,25177.0,4.0,4,Trekking,109.0,19999,6,0.0,35,No,4,1.0,37.0
1009673,No,227.0,Mobile,49076.0,6.0,1,Historical site,65.0,3186,3,0.0,26,No,1,1.0,14.0
1009674,No,152.0,Mobile,22617.0,9.0,2,Beach,66.0,2620,1,0.0,37,Yes,3,0.0,5.0
1009675,No,351.0,Mobile,51038.0,7.0,3,Historical site,93.0,4541,6,1.0,30,No,3,1.0,13.0
1009676,No,289.0,Mobile,34237.0,1.0,3,Beach,74.0,6534,1,0.0,29,No,2,1.0,20.0
1009677,No,157.0,Mobile,28226.0,3.0,3,Beach,113.0,3096,2,0.0,27,No,1,0.0,9.0
1009678,Yes,342.0,Mobile,38437.0,10.0,4,Beach,114.0,2989,1,1.0,19,No,3,0.0,14.0
1009679,No,406.0,Mobile,42864.0,7.0,2,Historical site,73.0,18669,5,0.0,31,No,2,1.0,30.0
1009680,No,228.0,Mobile,33014.0,15.0,1,Beach,90.0,2229,0,1.0,41,No,1,1.0,12.0
1009681,Yes,175.0,Laptop,44013.0,3.0,4,Beach,67.0,2918,2,1.0,33,No,2,1.0,3.0
1009682,No,355.0,Mobile,49119.0,2.0,3,Big Cities,87.0,17107,10,0.0,37,Yes,1,0.0,30.0
1009683,No,343.0,Mobile,3936.0,17.0,3,Beach,91.0,2345,4,0.0,30,No,4,0.0,10.0
1009684,No,255.0,Mobile,5196.0,2.0,3,Hill Stations,118.0,3668,1,0.0,27,No,4,1.0,12.0
1009685,Yes,320.0,Mobile,31756.0,5.0,2,Beach,120.0,2157,8,0.0,35,No,1,1.0,11.0
1009686,No,236.0,Mobile,46570.0,29.0,4,Beach,76.0,4177,10,0.0,32,No,3,3.0,13.0
1009687,No,312.0,Laptop,41486.0,2.0,4,Historical site,74.0,4374,6,0.0,30,No,4,3.0,10.0
1009688,No,380.0,Laptop,49783.0,2.0,3,Historical site,53.0,17915,4,0.0,42,Yes,3,1.0,37.0
1009689,No,222.0,Mobile,41325.0,19.0,4,Historical site,100.0,3246,1,0.0,23,No,3,3.0,10.0
1009690,No,359.0,Mobile,50803.0,15.0,2,Beach,73.0,19152,6,0.0,23,No,1,1.0,30.0
1009691,No,272.0,Mobile,47684.0,17.0,4,Beach,110.0,9017,4,1.0,28,No,4,3.0,18.0
1009692,Yes,190.0,Mobile,34478.0,17.0,2,Beach,112.0,2278,1,0.0,32,No,1,1.0,8.0
1009693,No,257.0,Laptop,40162.0,25.0,3,Historical site,102.0,4589,3,0.0,23,No,1,1.0,11.0
1009694,No,282.0,Mobile,32138.0,6.0,4,Beach,75.0,2793,3,0.0,29,No,3,1.0,13.0
1009695,No,237.0,Mobile,29903.0,7.0,4,Beach,74.0,3556,3,0.0,28,No,1,3.0,13.0
1009696,No,342.0,Mobile,7056.0,29.0,4,Other,49.0,4609,3,0.0,31,Yes,2,0.0,22.0
1009697,No,160.0,Mobile,22939.0,21.0,3,Big Cities,54.0,2728,1,0.0,35,No,4,0.0,9.0
1009698,No,354.0,Mobile,5287.0,2.0,4,Trekking,87.0,7440,2,0.0,24,No,3,1.0,14.0
1009699,No,326.0,Mobile,6303.0,2.0,5,Historical site,95.0,6342,9,0.0,39,No,1,1.0,13.0
1009700,No,455.0,Mobile,24406.0,7.0,4,Big Cities,70.0,5270,1,1.0,33,No,2,1.0,18.0
1009701,No,254.0,Laptop,4119.0,13.0,3,Other,94.0,2808,1,0.0,35,Yes,3,1.0,7.0
1009702,No,249.0,Laptop,46098.0,2.0,2,Beach,61.0,5062,4,1.0,33,No,4,0.0,14.0
1009703,No,282.0,Mobile,12753.0,1.0,3,Trekking,86.0,10321,4,1.0,39,Yes,3,1.0,23.0
1009704,No,254.0,Mobile,4141.0,9.0,3,Historical site,78.0,2832,2,0.0,27,No,2,1.0,22.0
1009705,No,309.0,Mobile,3784.0,10.0,3,Trekking,102.0,6914,9,0.0,28,No,2,1.0,10.0
1009706,No,198.0,Mobile,47519.0,10.0,4,Beach,73.0,5012,0,0.0,28,No,2,0.0,10.0
1009707,No,234.0,Mobile,51312.0,1.0,3,Historical site,78.0,3629,0,1.0,31,Yes,1,1.0,18.0
1009708,No,326.0,Laptop,16073.0,26.0,5,Historical site,76.0,13252,5,1.0,36,No,3,0.0,25.0
1009709,No,270.0,Mobile,42469.0,8.0,2,Big Cities,97.0,10430,6,1.0,25,No,2,1.0,25.0
1009710,No,208.0,Mobile,38657.0,14.0,3,Beach,56.0,2293,3,1.0,32,No,4,2.0,9.0
1009711,No,413.0,Laptop,33866.0,1.0,4,Beach,74.0,10557,8,0.0,33,No,1,1.0,35.0
1009712,No,343.0,Mobile,39133.0,2.0,1,Beach,87.0,2066,3,0.0,32,No,4,1.0,16.0
1009713,Yes,153.0,Mobile,17697.0,10.0,3,Historical site,113.0,1913,3,1.0,35,Yes,2,0.0,7.0
1009714,No,224.0,Mobile,35393.0,1.0,3,Beach,111.0,3821,2,0.0,31,No,1,3.0,11.0
1009715,No,418.0,Mobile,24027.0,3.0,3,Beach,105.0,17845,4,0.0,31,No,1,0.0,44.0
1009716,No,244.0,Mobile,46653.0,11.0,2,Historical site,95.0,6887,1,1.0,29,No,4,0.0,10.0
1009717,No,243.0,Mobile,37208.0,24.0,3,Historical site,107.0,6877,2,0.0,36,No,2,0.0,14.0
1009718,No,448.0,Mobile,11455.0,3.0,3,Beach,62.0,5220,6,0.0,34,No,4,0.0,14.0
1009719,No,330.0,Mobile,32261.0,3.0,3,Beach,106.0,19790,5,0.0,28,No,2,1.0,31.0
1009720,No,379.0,Mobile,38479.0,4.0,2,Historical site,106.0,18782,2,0.0,25,No,3,1.0,28.0
1009721,No,276.0,Laptop,16451.0,3.0,3,Trekking,65.0,3764,2,0.0,24,No,3,0.0,20.0
1009722,No,374.0,Mobile,33952.0,2.0,2,Trekking,96.0,2610,5,0.0,31,No,3,0.0,14.0
1009723,No,213.0,Mobile,40887.0,4.0,2,Beach,99.0,2579,2,0.0,24,No,2,3.0,11.0
1009724,No,225.0,Mobile,46567.0,7.0,3,Beach,95.0,6672,3,1.0,21,No,2,2.0,11.0
1009725,No,374.0,Mobile,25065.0,1.0,3,Beach,98.0,18328,8,0.0,28,No,3,0.0,28.0
1009726,No,223.0,Mobile,24339.0,1.0,3,Beach,100.0,16183,5,0.0,32,No,2,2.0,13.0
1009727,No,264.0,Mobile,46251.0,20.0,3,Trekking,109.0,2648,0,0.0,34,No,4,0.0,7.0
1009728,No,340.0,Mobile,38514.0,5.0,3,Big Cities,110.0,18270,7,0.0,26,No,3,1.0,32.0
1009729,No,259.0,Mobile,18807.0,10.0,5,Big Cities,105.0,8433,0,1.0,28,No,4,2.0,11.0
1009730,No,152.0,Mobile,9320.0,25.0,3,Beach,76.0,3049,3,1.0,29,No,4,0.0,3.0
1009731,No,187.0,Mobile,13105.0,1.0,2,Beach,55.0,1269,2,0.0,31,Yes,4,1.0,5.0
1009732,Yes,201.0,Laptop,21011.0,24.0,1,Beach,84.0,1177,2,1.0,30,No,4,0.0,6.0
1009733,No,205.0,Mobile,20449.0,4.0,2,Beach,73.0,2923,2,1.0,38,Yes,2,0.0,10.0
1009734,Yes,348.0,Mobile,50758.0,2.0,3,Big Cities,111.0,18884,2,1.0,34,No,1,0.0,29.0
1009735,No,422.0,Mobile,6244.0,8.0,1,Historical site,60.0,13625,2,1.0,29,No,4,1.0,41.0
1009736,Yes,171.0,Laptop,8841.0,10.0,2,Beach,61.0,2681,1,0.0,36,Yes,3,0.0,6.0
